numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
43746,Propreté,Déchets et/ou salissures divers,"3 Rue Saint-Hubert, 75011 PARIS",75011,Paris 11,11,BELLEVILLE - SAINT-MAUR,2023-12-18,2023,12,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023L043746,"{'type': 'Feature', 'geometry': {'coordinates': [2.3792006963415986, 48.863796232832335], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3792006963415986, 'lat': 48.863796232832335}",2023-12
48396,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","51 avenue de Saint ouen, 75017 PARIS",75017,Paris 17,17,LA FOURCHE - GUY MOQUET,2023-12-20,2023,12,Android,DVD,G2023L048396,"{'type': 'Feature', 'geometry': {'coordinates': [2.326615095191661, 48.89106750349915], 'type': 'Point'}, 'properties': {}}","{'lon': 2.326615095191661, 'lat': 48.89106750349915}",2023-12
59767,Objets abandonnés,Autres objets encombrants abandonnés,"33 Rue Tandou, 75019 PARIS",75019,Paris 19,19,BASSIN DE LA VILLETTE,2024-08-27,2024,8,IOPage DMR Paris.fr application,Ramen,A2024H059767,"{'type': 'Feature', 'geometry': {'coordinates': [2.380881547910914, 48.88668823157494], 'type': 'Point'}, 'properties': {}}","{'lon': 2.380881547910914, 'lat': 48.88668823157494}",2024-08
26220,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"26 Avenue de la Grande Armée, 75017 PARIS",75017,Paris 17,17,TERNES - MAILLOT,2023-12-12,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L026220,"{'type': 'Feature', 'geometry': {'coordinates': [2.290402650281188, 48.87554931511548], 'type': 'Point'}, 'properties': {}}","{'lon': 2.290402650281188, 'lat': 48.87554931511548}",2023-12
93465,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Nuisance sonore,"17 rue du Cygne, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-06-28,2024,6,Page DMR Paris.fr,DPMP-Divisions,S2024F093465,"{'type': 'Feature', 'geometry': {'coordinates': [2.3483462337367897, 48.86336135747634], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3483462337367897, 'lat': 48.86336135747634}",2024-06
29524,Propreté,Déchets et/ou salissures divers,"2 Rue Sainte-Anastase, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-02-10,2024,2,Android,DPE-STPP-DT,G2024B029524,"{'type': 'Feature', 'geometry': {'coordinates': [2.364266157723303, 48.859504698868655], 'type': 'Point'}, 'properties': {}}","{'lon': 2.364266157723303, 'lat': 48.859504698868655}",2024-02
84773,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","29 avenue de l'Opéra, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-02-29,2024,2,Page DMR Paris.fr,DPE-STPP-DT,S2024B084773,"{'type': 'Feature', 'geometry': {'coordinates': [2.3336217408499795, 48.86701583805499], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3336217408499795, 'lat': 48.86701583805499}",2024-02
28762,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","117 Rue Rambuteau, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-03-10,2024,3,IOPage DMR Paris.fr application,DEVE,A2024C028762,"{'type': 'Feature', 'geometry': {'coordinates': [2.3438403600066535, 48.86281967111047], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3438403600066535, 'lat': 48.86281967111047}",2024-03
46506,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"30 Rue Volta, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-10-16,2023,10,IOPage DMR Paris.fr application,DPE-STPP-Fonctionnelle,A2023J046506,"{'type': 'Feature', 'geometry': {'coordinates': [2.3573215013649054, 48.865692137825874], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3573215013649054, 'lat': 48.865692137825874}",2023-10
48134,Objets abandonnés,Gravats ou déchets de chantier,"4 Rue Chénier, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-01-19,2024,1,IOPage DMR Paris.fr application,Ramen,A2024A048134,"{'type': 'Feature', 'geometry': {'coordinates': [2.351579904043166, 48.86912536495532], 'type': 'Point'}, 'properties': {}}","{'lon': 2.351579904043166, 'lat': 48.86912536495532}",2024-01
58257,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"2 Rue de la Perle, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-11-24,2023,11,Android,DPMP-Divisions,G2023K058257,"{'type': 'Feature', 'geometry': {'coordinates': [2.3621108528277817, 48.85939407282182], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3621108528277817, 'lat': 48.85939407282182}",2023-11
43951,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","69 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-01-17,2024,1,Android,DPE-STPP-Fonctionnelle,G2024A043951,"{'type': 'Feature', 'geometry': {'coordinates': [2.364415884044127, 48.85934066712769], 'type': 'Point'}, 'properties': {}}","{'lon': 2.364415884044127, 'lat': 48.85934066712769}",2024-01
52314,Propreté,Propreté du sol : Fientes d'oiseaux,"2 rue Nicolas Flamel, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-03-15,2024,3,Page DMR Paris.fr,DPE-STPP-DT,S2024C052314,"{'type': 'Feature', 'geometry': {'coordinates': [2.3492677218275335, 48.858364104460414], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3492677218275335, 'lat': 48.858364104460414}",2024-03
7149,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue Notre Dame de Nazareth, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-04,2023,12,IOPage DMR Paris.fr application,graffitis,A2023L007149,"{'type': 'Feature', 'geometry': {'coordinates': [2.3619475359811775, 48.866928099353686], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3619475359811775, 'lat': 48.866928099353686}",2023-12
89624,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","10 Rue de Saintonge, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-04-30,2024,4,Android,graffitis,G2024D089624,"{'type': 'Feature', 'geometry': {'coordinates': [2.3621950150730835, 48.86145400928172], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3621950150730835, 'lat': 48.86145400928172}",2024-04
57865,Objets abandonnés,Autres objets encombrants abandonnés,"33 Rue du Louvre, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2024-08-26,2024,8,IOPage DMR Paris.fr application,Ramen,A2024H057865,"{'type': 'Feature', 'geometry': {'coordinates': [2.3434731954272094, 48.866283415911894], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3434731954272094, 'lat': 48.866283415911894}",2024-08
84769,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","6 Quai Henri IV, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-02-29,2024,2,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024B084769,"{'type': 'Feature', 'geometry': {'coordinates': [2.364548922253167, 48.84748458773158], 'type': 'Point'}, 'properties': {}}","{'lon': 2.364548922253167, 'lat': 48.84748458773158}",2024-02
13545,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","1 Rue de Braque, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-06-05,2024,6,Android,graffitis,G2024F013545,"{'type': 'Feature', 'geometry': {'coordinates': [2.357184648158159, 48.860637663711906], 'type': 'Point'}, 'properties': {}}","{'lon': 2.357184648158159, 'lat': 48.860637663711906}",2024-06
53820,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Poubelle de rue","10 Rue des Quatre-Fils, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2023-08-25,2023,8,Android,graffitis,G2023H053820,"{'type': 'Feature', 'geometry': {'coordinates': [2.3602581019263162, 48.86040878236627], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3602581019263162, 'lat': 48.86040878236627}",2023-08
52215,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue des Rosiers, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2024-01-21,2024,1,Android,DVD,G2024A052215,"{'type': 'Feature', 'geometry': {'coordinates': [2.3591418262937913, 48.85720443603389], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3591418262937913, 'lat': 48.85720443603389}",2024-01
27081,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"2 Rue des Jardins Saint-Paul, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-10-09,2023,10,Android,DPE-STPP-Fonctionnelle,G2023J027081,"{'type': 'Feature', 'geometry': {'coordinates': [2.3600490093194435, 48.85274505551851], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3600490093194435, 'lat': 48.85274505551851}",2023-10
36854,"Graffitis, tags, affiches et autocollants",Graffitis sur rideau métallique,"6 Rue Saint Denis, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-03-12,2024,3,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024C036854,"{'type': 'Feature', 'geometry': {'coordinates': [2.3476326461249215, 48.85869216857917], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3476326461249215, 'lat': 48.85869216857917}",2024-03
8643,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","4 Rue Nicolas Flamel, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-11-05,2023,11,IOPage DMR Paris.fr application,graffitis,A2023K008643,"{'type': 'Feature', 'geometry': {'coordinates': [2.349519968661253, 48.85858917118825], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349519968661253, 'lat': 48.85858917118825}",2023-11
6936,Objets abandonnés,Gravats ou déchets de chantier,"13 Rue de Mulhouse, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2023-08-03,2023,8,Android,Ramen,G2023H006936,"{'type': 'Feature', 'geometry': {'coordinates': [2.346572399499349, 48.86895370363237], 'type': 'Point'}, 'properties': {}}","{'lon': 2.346572399499349, 'lat': 48.86895370363237}",2023-08
77658,Objets abandonnés,Objets infestés de punaises de lit,"2 Rue Saint-Honoré, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-04-27,2024,4,IOPage DMR Paris.fr application,Ramen,A2024D077658,"{'type': 'Feature', 'geometry': {'coordinates': [2.3457520003682277, 48.86094284003157], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3457520003682277, 'lat': 48.86094284003157}",2024-04
18581,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"29 Rue de Richelieu, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2023-11-08,2023,11,Android,DPMP-Divisions,G2023K018581,"{'type': 'Feature', 'geometry': {'coordinates': [2.3363695140150162, 48.86508560079729], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3363695140150162, 'lat': 48.86508560079729}",2023-11
31674,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue de la Corderie, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-14,2023,12,Android,graffitis,G2023L031674,"{'type': 'Feature', 'geometry': {'coordinates': [2.363789319871445, 48.864505767252815], 'type': 'Point'}, 'properties': {}}","{'lon': 2.363789319871445, 'lat': 48.864505767252815}",2023-12
42311,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","18 Rue des Tournelles, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2024-05-16,2024,5,Android,graffitis,G2024E042311,"{'type': 'Feature', 'geometry': {'coordinates': [2.3673117167086075, 48.85458755363524], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3673117167086075, 'lat': 48.85458755363524}",2024-05
17422,Mobiliers urbains,Panneau d'information ou publicitaire : Panneau d'information piéton détérioré,"46 Rue de Rivoli, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2023-12-08,2023,12,Android,DVD,G2023L017422,"{'type': 'Feature', 'geometry': {'coordinates': [2.3550388814608456, 48.856746672243574], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3550388814608456, 'lat': 48.856746672243574}",2023-12
40466,Propreté,Déchets et/ou salissures divers,"1 rue du Mont Thabor, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-05-16,2024,5,Page DMR Paris.fr,DPE-STPP-DT,S2024E040466,"{'type': 'Feature', 'geometry': {'coordinates': [2.3295552731355804, 48.86531829757687], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3295552731355804, 'lat': 48.86531829757687}",2024-05
61523,"Graffitis, tags, affiches et autocollants",Peinture sur chaussée,"1 Place Marguerite de Navarre, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-25,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L061523,"{'type': 'Feature', 'geometry': {'coordinates': [2.3464522367934446, 48.86072158718195], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3464522367934446, 'lat': 48.86072158718195}",2023-12
57196,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","114 Rue Vieille-du-Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-10-19,2023,10,Android,graffitis,G2023J057196,"{'type': 'Feature', 'geometry': {'coordinates': [2.3634309767151076, 48.8612136834747], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3634309767151076, 'lat': 48.8612136834747}",2023-10
55708,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","81 Rue du Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-01-22,2024,1,Android,graffitis,G2024A055708,"{'type': 'Feature', 'geometry': {'coordinates': [2.3567216396629487, 48.86190795766628], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3567216396629487, 'lat': 48.86190795766628}",2024-01
56795,Objets abandonnés,Autres objets encombrants abandonnés,"14 Rue Chapon, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-08-25,2024,8,IOPage DMR Paris.fr application,Ramen,A2024H056795,"{'type': 'Feature', 'geometry': {'coordinates': [2.356449604403487, 48.863315581265105], 'type': 'Point'}, 'properties': {}}","{'lon': 2.356449604403487, 'lat': 48.863315581265105}",2024-08
51747,Propreté,Déchets et/ou salissures divers,"51 Rue du Vertbois, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-03-15,2024,3,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024C051747,"{'type': 'Feature', 'geometry': {'coordinates': [2.355364322400083, 48.867591856575345], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355364322400083, 'lat': 48.867591856575345}",2024-03
35885,Propreté,Déchets et/ou salissures divers,"20 Rue Rambuteau, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2023-12-15,2023,12,Android,DPE-STPP-DT,G2023L035885,"{'type': 'Feature', 'geometry': {'coordinates': [2.354672193358845, 48.860923766526646], 'type': 'Point'}, 'properties': {}}","{'lon': 2.354672193358845, 'lat': 48.860923766526646}",2023-12
56758,Propreté,"Propreté des équipements de collecte des déchets : Bac à ordure ménagères abandonné, sale ou débordant","12 Rue de la Bourse, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2023-11-24,2023,11,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023K056758,"{'type': 'Feature', 'geometry': {'coordinates': [2.339221477304884, 48.86973190230577], 'type': 'Point'}, 'properties': {}}","{'lon': 2.339221477304884, 'lat': 48.86973190230577}",2023-11
51845,Objets abandonnés,Gravats ou déchets de chantier,"89 Rue de Cléry, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-01-21,2024,1,IOPage DMR Paris.fr application,Ramen,A2024A051845,"{'type': 'Feature', 'geometry': {'coordinates': [2.3507280349879243, 48.869411467980456], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3507280349879243, 'lat': 48.869411467980456}",2024-01
7568,Propreté,[] Propreté d'une Porte de Paris nécessitant l'intervention de la Fonctionnelle,"8 Rue Emile Reynaud, 75019 PARIS",75019,Paris 19,19,ROSA PARKS - MACDONALD,2023-12-04,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L007568,"{'type': 'Feature', 'geometry': {'coordinates': [2.388637304157839, 48.90132141041214], 'type': 'Point'}, 'properties': {}}","{'lon': 2.388637304157839, 'lat': 48.90132141041214}",2023-12
7746,"Graffitis, tags, affiches et autocollants",Peinture sur trottoir,"1 Rue de l'Arrivée, 75015 PARIS",75015,Paris 15,15,PASTEUR - MONTPARNASSE,2024-05-03,2024,5,Android,graffitis,G2024E007746,"{'type': 'Feature', 'geometry': {'coordinates': [2.3228225714022495, 48.843715666552455], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3228225714022495, 'lat': 48.843715666552455}",2024-05
12371,"Graffitis, tags, affiches et autocollants",Peinture sur trottoir,"10 Rue Jean Goujon, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2023-11-06,2023,11,IOPage DMR Paris.fr application,graffitis,A2023K012371,"{'type': 'Feature', 'geometry': {'coordinates': [2.308743953882093, 48.86658477655041], 'type': 'Point'}, 'properties': {}}","{'lon': 2.308743953882093, 'lat': 48.86658477655041}",2023-11
64358,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","104 Coulée Verte René-Dumont, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-11-27,2023,11,IOPage DMR Paris.fr application,graffitis,A2023K064358,"{'type': 'Feature', 'geometry': {'coordinates': [2.3938658233278076, 48.84104919364202], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3938658233278076, 'lat': 48.84104919364202}",2023-11
12133,Objets abandonnés,Autres objets encombrants abandonnés,"56 Rue Clisson, 75013 PARIS",75013,Paris 13,13,SALPETRIERE - AUSTERLITZ,2024-03-05,2024,3,IOPage DMR Paris.fr application,Ramen,A2024C012133,"{'type': 'Feature', 'geometry': {'coordinates': [2.3660259251666065, 48.83086776629578], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3660259251666065, 'lat': 48.83086776629578}",2024-03
55270,Objets abandonnés,Autres objets encombrants abandonnés,"20 Rue de la Forge Royale, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2023-10-19,2023,10,Android,Ramen,G2023J055270,"{'type': 'Feature', 'geometry': {'coordinates': [2.38075494767049, 48.851779936597765], 'type': 'Point'}, 'properties': {}}","{'lon': 2.38075494767049, 'lat': 48.851779936597765}",2023-10
64981,Objets abandonnés,Autres objets encombrants abandonnés,"23 Rue de Penthièvre, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-08-29,2024,8,Android,Ramen,G2024H064981,"{'type': 'Feature', 'geometry': {'coordinates': [2.315644503259651, 48.872707366421984], 'type': 'Point'}, 'properties': {}}","{'lon': 2.315644503259651, 'lat': 48.872707366421984}",2024-08
55900,Objets abandonnés,Autres objets encombrants abandonnés,"74 Rue Dunois, 75013 PARIS",75013,Paris 13,13,SALPETRIERE - AUSTERLITZ,2024-08-25,2024,8,Android,Ramen,G2024H055900,"{'type': 'Feature', 'geometry': {'coordinates': [2.366067885727051, 48.8332328785961], 'type': 'Point'}, 'properties': {}}","{'lon': 2.366067885727051, 'lat': 48.8332328785961}",2024-08
46138,Objets abandonnés,Autres objets encombrants abandonnés,"2 Rue du Chevet, 75011 PARIS",75011,Paris 11,11,BELLEVILLE - SAINT-MAUR,2024-08-21,2024,8,Android,Ramen,G2024H046138,"{'type': 'Feature', 'geometry': {'coordinates': [2.3728060724933173, 48.86878204260625], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3728060724933173, 'lat': 48.86878204260625}",2024-08
10604,Objets abandonnés,Autres objets encombrants abandonnés,"3 Rue André del Sarte, 75018 PARIS",75018,Paris 18,18,MONTMARTRE,2023-11-06,2023,11,Android,Ramen,G2023K010604,"{'type': 'Feature', 'geometry': {'coordinates': [2.346997976602683, 48.88568878073572], 'type': 'Point'}, 'properties': {}}","{'lon': 2.346997976602683, 'lat': 48.88568878073572}",2023-11
19385,Propreté,Déchets et/ou salissures divers,"189 Rue du Faubourg Saint-Martin, 75010 PARIS",75010,Paris 10,10,LOUIS BLANC - AQUEDUC,2023-12-09,2023,12,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023L019385,"{'type': 'Feature', 'geometry': {'coordinates': [2.3628761761821204, 48.87941360418739], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3628761761821204, 'lat': 48.87941360418739}",2023-12
15922,Objets abandonnés,Chariot de supermarché,"12 Rue Albéric Magnard, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2023-11-07,2023,11,IOPage DMR Paris.fr application,Ramen,A2023K015922,"{'type': 'Feature', 'geometry': {'coordinates': [2.2716834545038185, 48.860511779189956], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2716834545038185, 'lat': 48.860511779189956}",2023-11
20632,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur statue, monument, oeuvre d'art","321b Rue de Charenton, 75012 PARIS",75012,Paris 12,12,VALLEE DE FECAMP,2023-11-09,2023,11,Android,DPE-STPP-Fonctionnelle,G2023K020632,"{'type': 'Feature', 'geometry': {'coordinates': [2.396051406340837, 48.83304214361372], 'type': 'Point'}, 'properties': {}}","{'lon': 2.396051406340837, 'lat': 48.83304214361372}",2023-11
64763,Objets abandonnés,Autres objets encombrants abandonnés,"27 Rue Paul Fort, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2024-08-29,2024,8,Android,Ramen,G2024H064763,"{'type': 'Feature', 'geometry': {'coordinates': [2.32883834770446, 48.82382202088771], 'type': 'Point'}, 'properties': {}}","{'lon': 2.32883834770446, 'lat': 48.82382202088771}",2024-08
63678,Objets abandonnés,Autres objets encombrants abandonnés,"16 Rue Albert Malet, 75012 PARIS",75012,Paris 12,12,BEL - AIR NORD,2024-02-22,2024,2,Android,Ramen,G2024B063678,"{'type': 'Feature', 'geometry': {'coordinates': [2.4107127187148842, 48.842227935265136], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4107127187148842, 'lat': 48.842227935265136}",2024-02
59144,Propreté,Déchets et/ou salissures divers,"3 Rue Turgot, 75009 PARIS",75009,Paris 09,9,ANVERS - MONTHOLON,2024-03-18,2024,3,Android,DPE-STPP-DT,G2024C059144,"{'type': 'Feature', 'geometry': {'coordinates': [2.345428228410336, 48.87959670886018], 'type': 'Point'}, 'properties': {}}","{'lon': 2.345428228410336, 'lat': 48.87959670886018}",2024-03
60599,Propreté,Déchets et/ou salissures divers,"38 Rue de Saussure, 75017 PARIS",75017,Paris 17,17,LEGENDRE - LEVIS,2023-12-25,2023,12,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023L060599,"{'type': 'Feature', 'geometry': {'coordinates': [2.3159558769434896, 48.884719847648356], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3159558769434896, 'lat': 48.884719847648356}",2023-12
76604,Objets abandonnés,[] Objets appartenant à des personnes à la rue,"3 Impasse de la Mare, 75020 PARIS",75020,Paris 20,20,BELLEVILLE,2024-04-26,2024,4,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024D076604,"{'type': 'Feature', 'geometry': {'coordinates': [2.3888545030214203, 48.86961364623822], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3888545030214203, 'lat': 48.86961364623822}",2024-04
77450,Objets abandonnés,Gravats ou déchets de chantier,"14 Rue Haxo, 75020 PARIS",75020,Paris 20,20,TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2023-07-31,2023,7,Android,Ramen,G2023G077450,"{'type': 'Feature', 'geometry': {'coordinates': [2.4053413863543103, 48.87046432370582], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4053413863543103, 'lat': 48.87046432370582}",2023-07
72108,Voirie et espace public,Panneaux routiers : Panneau mal orienté,"9 Rue Denis Poisson, 75017 PARIS",75017,Paris 17,17,TERNES - MAILLOT,2024-05-26,2024,5,Android,DVD,G2024E072108,"{'type': 'Feature', 'geometry': {'coordinates': [2.28776907868348, 48.877323149265585], 'type': 'Point'}, 'properties': {}}","{'lon': 2.28776907868348, 'lat': 48.877323149265585}",2024-05
48229,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","48 Rue des Martyrs, 75009 PARIS",75009,Paris 09,9,PIGALLE - MARTYRS,2024-03-14,2024,3,IOPage DMR Paris.fr application,graffitis,A2024C048229,"{'type': 'Feature', 'geometry': {'coordinates': [2.340260266952517, 48.879508971160035], 'type': 'Point'}, 'properties': {}}","{'lon': 2.340260266952517, 'lat': 48.879508971160035}",2024-03
4123,Objets abandonnés,Autres objets encombrants abandonnés,"116 Rue Legendre, 75017 PARIS",75017,Paris 17,17,BATIGNOLLES - CARDINET,2024-04-02,2024,4,Android,Ramen,G2024D004123,"{'type': 'Feature', 'geometry': {'coordinates': [2.321533679603529, 48.888275145604766], 'type': 'Point'}, 'properties': {}}","{'lon': 2.321533679603529, 'lat': 48.888275145604766}",2024-04
71176,Objets abandonnés,Autres objets encombrants abandonnés,"1 Rue Bouchardon, 75010 PARIS",75010,Paris 10,10,CHATEAU D'EAU - LANCRY,2024-02-25,2024,2,Android,Ramen,G2024B071176,"{'type': 'Feature', 'geometry': {'coordinates': [2.3568415635892697, 48.86944198526033], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3568415635892697, 'lat': 48.86944198526033}",2024-02
5144,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","41 Rue la Condamine, 75017 PARIS",75017,Paris 17,17,BATIGNOLLES - CARDINET,2024-01-03,2024,1,Android,graffitis,G2024A005144,"{'type': 'Feature', 'geometry': {'coordinates': [2.3223006719686263, 48.88628005853511], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3223006719686263, 'lat': 48.88628005853511}",2024-01
