numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
38920,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","2 Rue Mario Nikis, 75015 PARIS",75015,Paris 15,15,CAMBRONNE - GARIBALDI,2024-06-13,2024,6,Android,graffitis,G2024F038920,"{'type': 'Feature', 'geometry': {'coordinates': [2.3042316432433645, 48.84875488163008], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3042316432433645, 'lat': 48.84875488163008}",2024-06
27363,"Arbres, végétaux et animaux",Présence de rats,"1 Rue Frédéric Loliée, 75020 PARIS",75020,Paris 20,20,PLAINE LAGNY,2024-08-12,2024,8,Android,DASES,G2024H027363,"{'type': 'Feature', 'geometry': {'coordinates': [2.405222416578952, 48.84947204470977], 'type': 'Point'}, 'properties': {}}","{'lon': 2.405222416578952, 'lat': 48.84947204470977}",2024-08
56455,Objets abandonnés,Autres objets encombrants abandonnés,"114 Bis Rue d'Alésia, 75014 PARIS",75014,Paris 14,14,PERNETY,2024-07-17,2024,7,IOPage DMR Paris.fr application,Ramen,A2024G056455,"{'type': 'Feature', 'geometry': {'coordinates': [2.3219974040108773, 48.82974243068494], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3219974040108773, 'lat': 48.82974243068494}",2024-07
39169,Objets abandonnés,Gravats ou déchets de chantier,"7 Rue Léon Frot, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2024-06-13,2024,6,Android,Ramen,G2024F039169,"{'type': 'Feature', 'geometry': {'coordinates': [2.387997627606225, 48.85353851181866], 'type': 'Point'}, 'properties': {}}","{'lon': 2.387997627606225, 'lat': 48.85353851181866}",2024-06
57433,Objets abandonnés,Autres objets encombrants abandonnés,"12 Rue de l'Amiral Roussin, 75015 PARIS",75015,Paris 15,15,SAINT - LAMBERT,2024-07-18,2024,7,Android,Ramen,G2024G057433,"{'type': 'Feature', 'geometry': {'coordinates': [2.298794031671301, 48.84533309833525], 'type': 'Point'}, 'properties': {}}","{'lon': 2.298794031671301, 'lat': 48.84533309833525}",2024-07
39984,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","51 Avenue Secrétan, 75019 PARIS",75019,Paris 19,19,SECRETAN,2024-06-13,2024,6,IOPage DMR Paris.fr application,graffitis,A2024F039984,"{'type': 'Feature', 'geometry': {'coordinates': [2.3750853539599386, 48.880676268304825], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3750853539599386, 'lat': 48.880676268304825}",2024-06
26488,"Arbres, végétaux et animaux",Herbes éparses,"46 Rue du Fer à Moulin, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2024-08-12,2024,8,Android,DPE-STPP-DT,G2024H026488,"{'type': 'Feature', 'geometry': {'coordinates': [2.3516802793591682, 48.83876419001776], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3516802793591682, 'lat': 48.83876419001776}",2024-08
82577,"Graffitis, tags, affiches et autocollants",Boîte aux lettres (La Poste),"5 Avenue de la Porte d'Aubervilliers, 75019 PARIS",75019,Paris 18,18,CHARLES HERMITE - EVANGILE,2024-03-23,2024,3,IOPage DMR Paris.fr application,La Poste,A2024C082577,"{'type': 'Feature', 'geometry': {'coordinates': [2.3700850016482975, 48.8995742790904], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3700850016482975, 'lat': 48.8995742790904}",2024-03
79080,Objets abandonnés,Cartons ou sacs de déchets ménagers,"108 boulevard de Magenta, 75010 PARIS",75010,Paris 10,10,SAINT - VINCENT DE PAUL - LARIBOISIERE,2024-04-27,2024,4,Android,DPE-STPP-DT,G2024D079080,"{'type': 'Feature', 'geometry': {'coordinates': [2.3547098641028428, 48.87808608893749], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3547098641028428, 'lat': 48.87808608893749}",2024-04
27202,Objets abandonnés,Autres objets encombrants abandonnés,"9 Villa des Épinettes, 75017 PARIS",75017,Paris 17,17,EPINETTES - BESSIERES,2024-08-12,2024,8,IOPage DMR Paris.fr application,Ramen,A2024H027202,"{'type': 'Feature', 'geometry': {'coordinates': [2.3249013419390803, 48.896331786584454], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3249013419390803, 'lat': 48.896331786584454}",2024-08
58315,Objets abandonnés,Autres objets encombrants abandonnés,"20 boulevard du Fort de Vaux, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2024-07-18,2024,7,Android,Ramen,G2024G058315,"{'type': 'Feature', 'geometry': {'coordinates': [2.3016734116639914, 48.89300918469359], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3016734116639914, 'lat': 48.89300918469359}",2024-07
80729,"Autos, motos, vélos, trottinettes...",Épave de deux-roues motorisé,"6 Villa de Longchamp, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2024-06-25,2024,6,IOPage DMR Paris.fr application,DPMP-UEV,A2024F080729,"{'type': 'Feature', 'geometry': {'coordinates': [2.289904117367347, 48.86563873178971], 'type': 'Point'}, 'properties': {}}","{'lon': 2.289904117367347, 'lat': 48.86563873178971}",2024-06
13657,Objets abandonnés,Autres objets encombrants abandonnés,"30 Rue de la Procession, 75015 PARIS",75015,Paris 15,15,ALLERAY - PROCESSION,2024-07-04,2024,7,Android,Ramen,G2024G013657,"{'type': 'Feature', 'geometry': {'coordinates': [2.3066999909415404, 48.83847427257122], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3066999909415404, 'lat': 48.83847427257122}",2024-07
319,Objets abandonnés,Autres objets encombrants abandonnés,"9 Avenue Secrétan, 75019 PARIS",75019,Paris 19,19,SECRETAN,2024-08-01,2024,8,Android,Ramen,G2024H000319,"{'type': 'Feature', 'geometry': {'coordinates': [2.371372699934389, 48.882087706510596], 'type': 'Point'}, 'properties': {}}","{'lon': 2.371372699934389, 'lat': 48.882087706510596}",2024-08
38015,Objets abandonnés,Autres objets encombrants abandonnés,"22 Rue Saint-Lambert, 75015 PARIS",75015,Paris 15,15,VAUGIRARD - PARC DES EXPOSITIONS,2024-06-13,2024,6,Android,Ramen,G2024F038015,"{'type': 'Feature', 'geometry': {'coordinates': [2.291738509898856, 48.837383269371806], 'type': 'Point'}, 'properties': {}}","{'lon': 2.291738509898856, 'lat': 48.837383269371806}",2024-06
12896,Objets abandonnés,[] A requalifier de ramen,"04  Rue Xavier Privas, 75005 PARIS",75005,Paris 05,5,SORBONNE,2024-05-05,2024,5,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024E012896,"{'type': 'Feature', 'geometry': {'coordinates': [2.34566616970248, 48.85310363712336], 'type': 'Point'}, 'properties': {}}","{'lon': 2.34566616970248, 'lat': 48.85310363712336}",2024-05
15400,Objets abandonnés,Autres objets encombrants abandonnés,"23 Rue Léon Frot, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2024-05-06,2024,5,Android,Ramen,G2024E015400,"{'type': 'Feature', 'geometry': {'coordinates': [2.3875625135655008, 48.85449600085386], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3875625135655008, 'lat': 48.85449600085386}",2024-05
37341,Propreté,Déchets et/ou salissures divers,"28 Rue Morand, 75011 PARIS",75011,Paris 11,11,BELLEVILLE - SAINT-MAUR,2024-06-12,2024,6,Android,DPE-STPP-DT,G2024F037341,"{'type': 'Feature', 'geometry': {'coordinates': [2.3758742802607316, 48.86957168500575], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3758742802607316, 'lat': 48.86957168500575}",2024-06
39072,Objets abandonnés,Gravats ou déchets de chantier,"2 Rue de Croulebarbe, 75013 PARIS",75013,Paris 13,13,CROULEBARBE,2024-06-13,2024,6,Android,Ramen,G2024F039072,"{'type': 'Feature', 'geometry': {'coordinates': [2.3529059884460275, 48.8345718371269], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3529059884460275, 'lat': 48.8345718371269}",2024-06
81037,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","16 Rue Saint-Ambroise, 75011 PARIS",75011,Paris 11,11,BELLEVILLE - SAINT-MAUR,2024-05-29,2024,5,Android,graffitis,G2024E081037,"{'type': 'Feature', 'geometry': {'coordinates': [2.3780543809823134, 48.8625144950016], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3780543809823134, 'lat': 48.8625144950016}",2024-05
56654,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","1 Rue Ferdinand de Béhagle, 75012 PARIS",75012,Paris 12,12,VALLEE DE FECAMP,2024-04-19,2024,4,Android,graffitis,G2024D056654,"{'type': 'Feature', 'geometry': {'coordinates': [2.3988556856401653, 48.832099913565614], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3988556856401653, 'lat': 48.832099913565614}",2024-04
37678,"Autos, motos, vélos, trottinettes...",Épave d'automobile ou d'un autre véhicule motorisé,"14 rue de Chambéry, 75015 PARIS",75015,Paris 15,15,GEORGES BRASSENS,2024-06-12,2024,6,Page DMR Paris.fr,DPMP-UEV,S2024F037678,"{'type': 'Feature', 'geometry': {'coordinates': [2.30381584147028, 48.8314628594676], 'type': 'Point'}, 'properties': {}}","{'lon': 2.30381584147028, 'lat': 48.8314628594676}",2024-06
39906,Mobiliers urbains,Autres : [] Mobilier d'accroche 2 roues détérioré - analyse demandée,"96 Rue Riquet, 75018 PARIS",75018,Paris 18,18,LA CHAPELLE - MARX DORMOY,2024-06-13,2024,6,IOPage DMR Paris.fr application,DVD,A2024F039906,"{'type': 'Feature', 'geometry': {'coordinates': [2.361032008465014, 48.89008712711074], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361032008465014, 'lat': 48.89008712711074}",2024-06
58218,Objets abandonnés,Objets infestés de punaises de lit,"123 Rue de Rome, 75017 PARIS",75017,Paris 17,17,LEGENDRE - LEVIS,2024-07-18,2024,7,Android,Ramen,G2024G058218,"{'type': 'Feature', 'geometry': {'coordinates': [2.317363023910627, 48.884841917617756], 'type': 'Point'}, 'properties': {}}","{'lon': 2.317363023910627, 'lat': 48.884841917617756}",2024-07
38446,Objets abandonnés,Autres objets encombrants abandonnés,"269 Boulevard Voltaire, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2024-06-13,2024,6,IOPage DMR Paris.fr application,Ramen,A2024F038446,"{'type': 'Feature', 'geometry': {'coordinates': [2.393921851553936, 48.84984207053957], 'type': 'Point'}, 'properties': {}}","{'lon': 2.393921851553936, 'lat': 48.84984207053957}",2024-06
81775,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"15 Avenue Pierre 1er de Serbie, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2024-05-29,2024,5,Android,DPMP-Divisions,G2024E081775,"{'type': 'Feature', 'geometry': {'coordinates': [2.2971024515788243, 48.866374968240294], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2971024515788243, 'lat': 48.866374968240294}",2024-05
41222,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","35 Avenue Gambetta, 75020 PARIS",75020,Paris 20,20,AMANDIERS - MENILMONTANT,2024-06-13,2024,6,Android,graffitis,G2024F041222,"{'type': 'Feature', 'geometry': {'coordinates': [2.392698288346634, 48.864192961580144], 'type': 'Point'}, 'properties': {}}","{'lon': 2.392698288346634, 'lat': 48.864192961580144}",2024-06
26955,Objets abandonnés,Autres objets encombrants abandonnés,"17 Rue Polonceau, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2024-08-12,2024,8,Android,Ramen,G2024H026955,"{'type': 'Feature', 'geometry': {'coordinates': [2.35342526378928, 48.88562774585715], 'type': 'Point'}, 'properties': {}}","{'lon': 2.35342526378928, 'lat': 48.88562774585715}",2024-08
39087,Objets abandonnés,Autres objets encombrants abandonnés,"102 Rue de La Jonquière, 75017 PARIS",75017,Paris 17,17,EPINETTES - BESSIERES,2024-06-13,2024,6,Android,Ramen,G2024F039087,"{'type': 'Feature', 'geometry': {'coordinates': [2.317803144165734, 48.89508056571857], 'type': 'Point'}, 'properties': {}}","{'lon': 2.317803144165734, 'lat': 48.89508056571857}",2024-06
36497,Objets abandonnés,Autres objets encombrants abandonnés,"168 Rue de Charenton, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-06-12,2024,6,Android,Ramen,G2024F036497,"{'type': 'Feature', 'geometry': {'coordinates': [2.3835985653919116, 48.8444709765449], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3835985653919116, 'lat': 48.8444709765449}",2024-06
38351,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","3 Rue Lauzin, 75019 PARIS",75019,Paris 19,19,BAS - BELLEVILLE,2024-06-13,2024,6,Android,DPE-STPP-Fonctionnelle,G2024F038351,"{'type': 'Feature', 'geometry': {'coordinates': [2.3785271648999102, 48.87498855474264], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3785271648999102, 'lat': 48.87498855474264}",2024-06
26481,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","77 boulevard de Clichy, 75009 PARIS",75009,Paris 09,9,BLANCHE - TRINITE,2024-08-12,2024,8,Android,graffitis,G2024H026481,"{'type': 'Feature', 'geometry': {'coordinates': [2.330037355401279, 48.88399887031791], 'type': 'Point'}, 'properties': {}}","{'lon': 2.330037355401279, 'lat': 48.88399887031791}",2024-08
40066,Objets abandonnés,Gravats ou déchets de chantier,"44 Rue du Faubourg Saint-Denis, 75010 PARIS",75010,Paris 10,10,PORTE SAINT-DENIS - PARADIS,2024-06-13,2024,6,Android,Ramen,G2024F040066,"{'type': 'Feature', 'geometry': {'coordinates': [2.35374689147259, 48.87154388375536], 'type': 'Point'}, 'properties': {}}","{'lon': 2.35374689147259, 'lat': 48.87154388375536}",2024-06
39846,Objets abandonnés,Autres objets encombrants abandonnés,"49 Rue de l'Ourcq, 75019 PARIS",75019,Paris 19,19,BASSIN DE LA VILLETTE,2024-06-13,2024,6,Android,Ramen,G2024F039846,"{'type': 'Feature', 'geometry': {'coordinates': [2.3818092352728724, 48.8907775865903], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3818092352728724, 'lat': 48.8907775865903}",2024-06
73680,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","6 Rue Jean Marie Jego, 75013 PARIS",75013,Paris 13,13,BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2024-04-25,2024,4,Android,graffitis,G2024D073680,"{'type': 'Feature', 'geometry': {'coordinates': [2.351300239698657, 48.82839202775706], 'type': 'Point'}, 'properties': {}}","{'lon': 2.351300239698657, 'lat': 48.82839202775706}",2024-04
39105,Voirie et espace public,"Chantier : [] Revêtement manquant, signalisation horizontale ou verticale - ENEDIS","2 Rue Mercœur, 75011 PARIS",75011,Paris 11,11,LEON BLUM - FOLIE-REGNAULT,2024-06-13,2024,6,Android,ENEDIS,G2024F039105,"{'type': 'Feature', 'geometry': {'coordinates': [2.382830143629443, 48.85673522887155], 'type': 'Point'}, 'properties': {}}","{'lon': 2.382830143629443, 'lat': 48.85673522887155}",2024-06
37841,Objets abandonnés,Autres objets encombrants abandonnés,"62 Rue de Ponthieu, 75008 PARIS",75008,Paris 08,8,SAINT - PHILIPPE DU ROULE,2024-06-12,2024,6,IOPage DMR Paris.fr application,Ramen,A2024F037841,"{'type': 'Feature', 'geometry': {'coordinates': [2.305394410935723, 48.87211990282768], 'type': 'Point'}, 'properties': {}}","{'lon': 2.305394410935723, 'lat': 48.87211990282768}",2024-06
29446,Propreté,Déchets et/ou salissures divers,"5 Rue Verniquet, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2024-08-13,2024,8,Android,DPE-STPP-DT,G2024H029446,"{'type': 'Feature', 'geometry': {'coordinates': [2.3005077836191807, 48.88703155399685], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3005077836191807, 'lat': 48.88703155399685}",2024-08
14855,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","47 avenue de Wagram, 75017 PARIS",75017,Paris 17,17,TERNES - MAILLOT,2024-06-05,2024,6,Android,graffitis,G2024F014855,"{'type': 'Feature', 'geometry': {'coordinates': [2.2973711496345195, 48.87753295820817], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2973711496345195, 'lat': 48.87753295820817}",2024-06
38024,Objets abandonnés,Autres objets encombrants abandonnés,"24 Rue de Cronstadt, 75015 PARIS",75015,Paris 15,15,GEORGES BRASSENS,2024-06-13,2024,6,Android,Ramen,G2024F038024,"{'type': 'Feature', 'geometry': {'coordinates': [2.3016250138538785, 48.83411025906717], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3016250138538785, 'lat': 48.83411025906717}",2024-06
14348,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","54 Rue Popincourt, 75011 PARIS",75011,Paris 11,11,REPUBLIQUE - SAINT-AMBROISE,2024-06-05,2024,6,IOPage DMR Paris.fr application,DPE-STPP-Fonctionnelle,A2024F014348,"{'type': 'Feature', 'geometry': {'coordinates': [2.3756842607825894, 48.86013793853572], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3756842607825894, 'lat': 48.86013793853572}",2024-06
39166,Objets abandonnés,Autres objets encombrants abandonnés,"2 Rue Edmond Rousse, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2024-06-13,2024,6,Android,Ramen,G2024F039166,"{'type': 'Feature', 'geometry': {'coordinates': [2.324220180226851, 48.82309341336015], 'type': 'Point'}, 'properties': {}}","{'lon': 2.324220180226851, 'lat': 48.82309341336015}",2024-06
27172,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","42 Quai de la Marne, 75019 PARIS",75019,Paris 19,19,MANIN - JAURES,2024-08-12,2024,8,Android,graffitis,G2024H027172,"{'type': 'Feature', 'geometry': {'coordinates': [2.3850550649099143, 48.89089584263261], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3850550649099143, 'lat': 48.89089584263261}",2024-08
13212,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","68 Avenue de la Motte-Picquet, 75015 PARIS",75015,Paris 15,15,DUPLEIX - LA MOTTE PICQUET,2024-05-05,2024,5,IOPage DMR Paris.fr application,graffitis,A2024E013212,"{'type': 'Feature', 'geometry': {'coordinates': [2.2981183522758393, 48.8493843067994], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2981183522758393, 'lat': 48.8493843067994}",2024-05
38850,Propreté,Déchets et/ou salissures divers,"7 Rue Jean Bart, 75006 PARIS",75006,Paris 06,6,RENNES,2024-06-13,2024,6,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024F038850,"{'type': 'Feature', 'geometry': {'coordinates': [2.3311653138688997, 48.84778213380212], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3311653138688997, 'lat': 48.84778213380212}",2024-06
16305,Objets abandonnés,Autres objets encombrants abandonnés,"96 Rue Damrémont, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-07-05,2024,7,Android,Ramen,G2024G016305,"{'type': 'Feature', 'geometry': {'coordinates': [2.3359053141527784, 48.89301299933106], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3359053141527784, 'lat': 48.89301299933106}",2024-07
27219,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"Avenue Henri-Martin Avenue Henri Martin, 75016 PARIS",75016,Paris 16,16,PORTE DAUPHINE,2024-08-12,2024,8,Android,DPMP-Divisions,G2024H027219,"{'type': 'Feature', 'geometry': {'coordinates': [2.2723248001002196, 48.86435699405547], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2723248001002196, 'lat': 48.86435699405547}",2024-08
27183,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","32 Rue des Ardennes, 75019 PARIS",75019,Paris 19,19,MANIN - JAURES,2024-08-12,2024,8,Android,graffitis,G2024H027183,"{'type': 'Feature', 'geometry': {'coordinates': [2.3849477768545766, 48.890335082406146], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3849477768545766, 'lat': 48.890335082406146}",2024-08
27244,"Graffitis, tags, affiches et autocollants",Graffitis sur rideau métallique,"172 Avenue Jean Jaurès, 75019 PARIS",75019,Paris 19,19,MANIN - JAURES,2024-08-12,2024,8,Android,DPE-STPP-DT,G2024H027244,"{'type': 'Feature', 'geometry': {'coordinates': [2.3890690803484165, 48.887588500484256], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3890690803484165, 'lat': 48.887588500484256}",2024-08
39981,Propreté,Épanchement d'urine,"189 rue de Bercy, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2024-06-13,2024,6,Page DMR Paris.fr,DPE-STPP-DT,S2024F039981,"{'type': 'Feature', 'geometry': {'coordinates': [2.3732311724119617, 48.84354781966166], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3732311724119617, 'lat': 48.84354781966166}",2024-06
42516,Objets abandonnés,Autres objets encombrants abandonnés,"19 Rue Saint-Bernard, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2024-06-14,2024,6,Android,Ramen,G2024F042516,"{'type': 'Feature', 'geometry': {'coordinates': [2.381552457390535, 48.851799010446925], 'type': 'Point'}, 'properties': {}}","{'lon': 2.381552457390535, 'lat': 48.851799010446925}",2024-06
1691,Objets abandonnés,Autres objets encombrants abandonnés,"1 Rue du Sénégal, 75020 PARIS",75020,Paris 20,20,BELLEVILLE,2024-04-01,2024,4,IOPage DMR Paris.fr application,Ramen,A2024D001691,"{'type': 'Feature', 'geometry': {'coordinates': [2.3822536463098123, 48.87110900820958], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3822536463098123, 'lat': 48.87110900820958}",2024-04
58766,Objets abandonnés,Autres objets encombrants abandonnés,"30 Rue La Boétie, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-07-18,2024,7,Android,Ramen,G2024G058766,"{'type': 'Feature', 'geometry': {'coordinates': [2.3153619765027216, 48.87395095694309], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3153619765027216, 'lat': 48.87395095694309}",2024-07
36119,Voirie et espace public,Gênes à la circulation des piétons : Barrières de chantier ou de police gênantes,"106 Rue du Faubourg Saint-Denis, 75010 PARIS",75010,Paris 10,10,PORTE SAINT-DENIS - PARADIS,2024-06-12,2024,6,IOPage DMR Paris.fr application,SMEP,A2024F036119,"{'type': 'Feature', 'geometry': {'coordinates': [2.355936527007766, 48.87504959019259], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355936527007766, 'lat': 48.87504959019259}",2024-06
18378,Propreté,Déchets et/ou salissures divers,"72 Rue Labrouste, 75015 PARIS",75015,Paris 15,15,GEORGES BRASSENS,2024-04-07,2024,4,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024D018378,"{'type': 'Feature', 'geometry': {'coordinates': [2.3059952256305007, 48.83176040553878], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3059952256305007, 'lat': 48.83176040553878}",2024-04
27397,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","73 Rue Labat, 75018 PARIS",75018,Paris 18,18,MONTMARTRE,2024-08-12,2024,8,Android,graffitis,G2024H027397,"{'type': 'Feature', 'geometry': {'coordinates': [2.345368862772474, 48.88858795097914], 'type': 'Point'}, 'properties': {}}","{'lon': 2.345368862772474, 'lat': 48.88858795097914}",2024-08
66349,Mobiliers urbains,"Protection : Potelet, barrière ou garde-corps détérioré","7 rond-point des Champs-Élysées Marcel-Dassault, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-03-19,2024,3,Android,SMEP,G2024C066349,"{'type': 'Feature', 'geometry': {'coordinates': [2.3088989259915005, 48.868640898397864], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3088989259915005, 'lat': 48.868640898397864}",2024-03
77672,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","78 boulevard Ornano, 75018 PARIS",75018,Paris 18,18,AMIRAUX - SIMPLON - POISSONNIERS,2024-05-28,2024,5,Back Office,graffitis,B2024E077672,"{'type': 'Feature', 'geometry': {'coordinates': [2.345366239057673, 48.89702606100576], 'type': 'Point'}, 'properties': {}}","{'lon': 2.345366239057673, 'lat': 48.89702606100576}",2024-05
79378,Objets abandonnés,Autres objets encombrants abandonnés,"Hall 22 Rue Henry de Bournazel, 75014 PARIS",75014,Paris 14,14,DIDOT - PORTE DE VANVES,2024-05-29,2024,5,Android,Ramen,G2024E079378,"{'type': 'Feature', 'geometry': {'coordinates': [2.313799858733992, 48.82524871736616], 'type': 'Point'}, 'properties': {}}","{'lon': 2.313799858733992, 'lat': 48.82524871736616}",2024-05
40242,Propreté,[] Patrouille propreté Mission Propreté,"14 Rue Rubens, 75013 PARIS",75013,Paris 13,13,SALPETRIERE - AUSTERLITZ,2024-06-13,2024,6,Android,DPE-STPP-DT,G2024F040242,"{'type': 'Feature', 'geometry': {'coordinates': [2.355717419970309, 48.83395385668623], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355717419970309, 'lat': 48.83395385668623}",2024-06
27336,"Graffitis, tags, affiches et autocollants",Graffitis sur rideau métallique,"11 Rue Jean Poulmarch, 75010 PARIS",75010,Paris 10,10,CHATEAU D'EAU - LANCRY,2024-08-12,2024,8,Android,DPE-STPP-DT,G2024H027336,"{'type': 'Feature', 'geometry': {'coordinates': [2.3635582917914717, 48.872261046291726], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3635582917914717, 'lat': 48.872261046291726}",2024-08
27418,Objets abandonnés,Autres objets encombrants abandonnés,"38Z Rue Vaugelas, 75015 PARIS",75015,Paris 15,15,VAUGIRARD - PARC DES EXPOSITIONS,2024-08-12,2024,8,IOPage DMR Paris.fr application,Ramen,A2024H027418,"{'type': 'Feature', 'geometry': {'coordinates': [2.292292356220401, 48.8329696645145], 'type': 'Point'}, 'properties': {}}","{'lon': 2.292292356220401, 'lat': 48.8329696645145}",2024-08
41156,"Graffitis, tags, affiches et autocollants",Graffitis sur rideau métallique,"29 Boulevard de Ménilmontant, 75011 PARIS",75011,Paris 11,11,LEON BLUM - FOLIE-REGNAULT,2024-06-13,2024,6,Android,DPE-STPP-DT,G2024F041156,"{'type': 'Feature', 'geometry': {'coordinates': [2.3885107046052734, 48.86025619407229], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3885107046052734, 'lat': 48.86025619407229}",2024-06
41499,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Nuisance sonore,"35 rue de la Folie-Méricourt, 75011 PARIS",75011,Paris 11,11,REPUBLIQUE - SAINT-AMBROISE,2024-06-13,2024,6,Page DMR Paris.fr,DPMP-Divisions,S2024F041499,"{'type': 'Feature', 'geometry': {'coordinates': [2.3725399968786154, 48.86333084015209], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3725399968786154, 'lat': 48.86333084015209}",2024-06
